"ASIN Code","Parent ASIN","SKU","Product Title","Brand","Category","Current Price (₹)","MRP (₹)","Best Seller Rank","Rating","Review Count","LQS Score","Sold By (Current BuyBox)","Tags","Deal Badge","Discount %"
"B0CLJ3F4NS",,"27702-NEW WARE",,,,,,,,,,,,,"0"
"B0CM34MJL8",,"23827-NEW WARE","NEW WARE 360 Degree Rotatable Kitchen Sink Tap Aerator | Faucet Extender with Dual Spray Modes | 50% Water Saving | Universal Fit for Kitchen & Bathroom",,"Home Improvement › Kitchen & Bath Fixtures › Kitchen Fixtures › Kitchen Sink Aerators","315","899",,"3.6","6","76","Clicktech Retail Private Ltd",,"No deal found","65"
"B0CM3549VW",,"23829-NEW WARE","NEW WARE Kitchen Sink Aerator 1080 x 360 Degree Tap Extender Flexible Water Nozzle Faucet Attachment for Bathroom and Kitchen",,"Home Improvement › Kitchen & Bath Fixtures › Kitchen Fixtures › Kitchen Sink Aerators","1249","2499",,"5","1","79","Clicktech Retail Private Ltd",,"Ends in 21 hours 48 minutes...","50"
"B0CP23CVCZ",,"21151-Semi",,,,,,,,,,,,,"0"
"B0CP23SVF6",,"21130-Semi",,,,,,,,,,,,,"0"
"B0CP23Y11W",,"21140-Semi",,,,,,,,,,,,,"0"
"B0CP23ZDMX",,"21150-Semi","NEW WARE 3-Meter Washing Machine Inlet Pipe for Semi Automatic Washers | Heavy Duty Anti-Burst PVC Water Supply Hose | Leak-Proof Flexible Inlet Tube & Extension Pipe (White)",,"Home & Kitchen › Large Appliances › Parts & Accessories › Washer Parts & Accessories › Hoses","251","499",,"4.4","122","84","Clicktech Retail Private Ltd",,"No deal found","50"
"B0CPBHLCBV",,"11810",,,,,,,,,,,,,"0"
"B0CPBKXL1S",,"11861",,,,,,,,,,,,,"0"
"B0CPBL53X3",,"11851",,,,,,,,,,,,,"0"
"B0CPBS16S8",,"13781",,,,,,,,,,,,,"0"
"B0CPBY8VLS",,"41045- Pack of 100",,,,,,,,,,,,,"0"
"B0CPBYKX9Y",,"41045- Pack of 50","Unknown Product",,,,,,,,"25",,,"No deal found","0"
"B0CPBYLYCG",,"41035 Pack of 50","NEW WARE (15 mm) Wire Fastener Cable Clips with SS Nails for Cable Management, Cord Organizer, Round Wire Clamps for Hanging Cables Fitting on Wall (50)",,"Home Improvement › Hardware › Nails, Screws & Fasteners › Staples","369","999",,"4.4","6","83","Clicktech Retail Private Ltd",,"Ends in 21 hours 57 minutes...","63"
"B0CPBZCNL8",,"41045- Pack of 25",,,,,,,,,,,,,"0"
"B0CPDK37G9",,"25052-Pack of 1-FBA",,,,,,,,,,,,,"0"
"B0CPDNF3VL",,"25052-Pack of 2","NEW WARE® Plastic Faucet Aerator Removal Tool Spanner | Universal Cache Wrench for Sprinkle & Aerator Nozzles | Easy Fitting for Kitchen & Bathroom | Pack of 2",,"Home Improvement › Power & Hand Tools › Hand Tools › Spanners & Wrenches","251","499",,"3","113","84","Clicktech Retail Private Ltd",,"Ends in 21 hours 51 minutes...","50"
"B0CPDNLYVV",,"25052-Pack of 5","NEW WARE Plastic Faucet Aerator Removal Tool Spanner | Universal Sprinkle Faucet Aerator Wrench for Kitchen & Bathroom | Pack of 5",,"Home Improvement › Power & Hand Tools › Hand Tools › Spanners & Wrenches","439","879",,"3","113","75","Clicktech Retail Private Ltd",,"Ends in 22 hours 6 minutes ...","50"
"B0CPDVBS82",,"27971",,,,,,,,,,,,,"0"
"B0CPHTMTTT",,"25653-NW",,,,,,,,,,,,,"0"
"B0CPHZ3KX6",,"25680-NW",,,,,,,,,,,,,"0"
"B0CPJ767KN",,"25690-NW","NEW WARE PVC Washing Machine Tap with Wall Flange & Water Saving Adapter | Heavy Duty Plastic Water Tap for Bathroom, Kitchen & Wash Basin",,"Home Improvement › Kitchen & Bath Fixtures › Laundry & Utility Fixtures › Laundry & Utility Taps","349","899",,"3","3","77","Clicktech Retail Private Ltd",,"Ends in 21 hours 41 minutes...","61"
"B0CPJ8RH7T",,"25670-NW","NEW WARE PVC Sink Cock Tap with Wall Flange | Plastic Bib Cock for Kitchen, Bathroom, Garden & Outdoor Use",,"Home Improvement › Kitchen & Bath Fixtures › Bathroom Fixtures › Health Faucets","509","1019",,"3.6","26","75","Clicktech Retail Private Ltd",,"Ends in 22 hours 1 minutes ...","50"
"B0CPJC528F",,"25660-NW",,,,,,,,,,,,,"0"
"B0CPJG6S36",,"25650-NW","NEW WARE 2-in-1 Bib Cock Tap with Wall Flange | Two Way Water Tap for Bathroom, Kitchen & Utility Use",,"Home Improvement › Kitchen & Bath Fixtures › Bathroom Fixtures › Bathroom Basin Taps › Touch On Taps",,,,"4","10","84","Clicktech Retail Private Ltd",,"Limited Time Deal","0"
"B0CPJL24QC",,"25630-NW","NEW WARE® PVC Angle Cock for Bathroom | Plastic Angle Valve Stop Cock with Wall Flange | Hot & Cold Water Compatible | Rust-Free & Durable",,"Home Improvement › Kitchen & Bath Fixtures › Bathroom Fixtures › Pipe Fittings & Accessories › Angle Valves","234","499",,"2","1","84","Clicktech Retail Private Ltd",,"No deal found","53"
"B0CPJL2LVF",,"25640-NW",,,,,,,,,,,,,"0"
"B0CPLVKHXT",,"25843-NW",,,,,,,,,,,,,"0"
"B0CPLY3PJ4",,"25842",,,,,,,,,,,,,"0"
"B0CPM1ZSNF",,"25841-NW",,,,,,,,,,,,,"0"
"B0CPP55QJS",,"25791-NW",,,,,,,,,,,,,"0"
"B0CPP6MJK5",,"25760-NW","NEW WARE 2-Way Angle Cock for Bathroom & Kitchen | 2-in-1 Plastic Angle Valve Tap for Hot & Cold Water | Angular Stop Cock",,"Home Improvement › Kitchen & Bath Fixtures › Bathroom Fixtures › Pipe Fittings & Accessories › Angle Valves","349","899",,"3.1","6","74","Clicktech Retail Private Ltd",,"Ends in 21 hours 59 minutes...","61"
"B0CPP92LKQ",,"25790-NW",,,,,,,,,,,,,"0"
"B0CPP9TJYZ",,"25780-NW",,,,,,,,,,,,,"0"
"B0CPPB5W8X",,"25770-NW",,,,,,,,,,,,,"0"
"B0CPPD9CMD",,"25597-NW",,,,,,,,,,,,,"0"
"B0CPPVCH35",,"25547-NW","NEW WARE® PVC Plastic Angle Cock Faucet | Wall Mounted Angle Valve with Flange | Hot & Cold Water Compatible | Bathroom, Wash Basin & Kitchen Use",,"Home Improvement › Kitchen & Bath Fixtures › Bathroom Fixtures › Pipe Fittings & Accessories › Angle Valves","251","499",,"5","1","71","Clicktech Retail Private Ltd",,"Ends in 21 hours 57 minutes...","50"
"B0CPPW69R4",,"25585-NW",,,,,,,,,,,,,"0"
"B0CPPWFPJC",,"25565-NW","Unknown Product",,,,,,,,"25",,,"No deal found","0"
"B0CPPX4JQ9",,"25555-NW",,,,,,,,,,,,,"0"
"B0CPPYDCFJ",,"25535-NW","New Ware PVC Long Body Bib Cock Faucet, Durable Plastic Water Tap for Bathroom, Kitchen and Washing Machine Connection",,"Home Improvement › Kitchen & Bath Fixtures › Bathroom Fixtures › Health Faucets","259","599",,,,"76","Clicktech Retail Private Ltd",,"No deal found","57"
"B0CPSBP612",,"25581-NW",,,,,,,,,,,,,"0"
"B0CPSVF581",,"29092-NW","NEW WARE Square Plastic Shower Floor Drain Strainer with Lid | Kitchen Utensil Drainer with Cockroach Trap Jali | 6 x 6 Inch",,"Home Improvement › Hardware › Bathroom Hardware › Drain Strainers","329","799",,"4.6","4","75","Clicktech Retail Private Ltd",,"Ends in 22 hours 1 minutes ...","59"
"B0CPSYTNX1",,"29091-NW",,,,,,,,,,,,,"0"
"B0CPSZGS26",,"29064-NW","Unknown Product",,,,,,,,"25",,,"No deal found","0"
"B0CPT1XK1M",,"29061-NW",,,,,,,,,,,,,"0"
"B0CPT2B16H",,"29080-NW",,,,,,,,,,,,,"0"
"B0CPT3G8GH",,"29063-NW","NEW WARE® Square Plastic Shower Floor Drain Strainer with Lid | 6 x 6 Inch Drain Cover for Bathroom & Kitchen Water Outlets | Brown",,"Home Improvement › Hardware › Bathroom Hardware › Drain Strainers","251","499",,"4.7","9","75","Clicktech Retail Private Ltd",,"Ends in 21 hours 57 minutes...","50"
"B0CPT58R4K",,"29032-NW","Unknown Product",,,,,,,,"25",,,"No deal found","0"
"B0CPTYH3CL",,"29021-NW","NEW WARE 6 x 6 Inch Square Plastic Shower Floor Drain Strainer with Lid | White Jali for Bathroom, Kitchen & All Water Drain Outlets | Anti-Clog, Lightweight & Durable",,"Home Improvement › Hardware › Bathroom Hardware › Drain Strainers","183","499",,"2","1","75","Clicktech Retail Private Ltd",,"No deal found","63"
"B0CPTZDX92",,"29011-NW","Unknown Product",,,,,,,,"25",,,"No deal found","0"
"B0CPTZZK22",,"29012-NW",,,,,,,,,,,,,"0"
"B0CPV5Z6QD",,"29351-NW","NEW WARE 5 x 5 Inch Stainless Steel Cockroach Trap Floor Drain with Lid | Square Anti-Insect & Anti-Odor Bathroom Jali",,"Home Improvement › Hardware › Bathroom Hardware › Drain Strainers","689","1199",,"1","1","75","Clicktech Retail Private Ltd",,"No deal found","43"
"B0CQ4V3SV8",,"24811-NW",,,,,,,,,,,,,"0"
"B0CQ52145G",,"24480-NW",,,,,,,,,,,,,"0"
"B0CQ559LVS",,"24450-NW",,,,,,,,,,,,,"0"
"B0CQ56MS4G",,"32730-NW",,,,,,,,,,,,,"0"
"B0CQ57MHKF",,"32710-NW",,,,,,,,,,,,,"0"
"B0CQ7X5JLD",,"32590-NW","Unknown Product",,,,,,,,"25",,,"No deal found","0"
"B0CQ7XG4YF",,"32250-NW","New Ware Jaguar Tap Spindle (28mm) - Inner Cartridge for Jaguar Continental Type Models",,"Home Improvement › Kitchen & Bath Fixtures › Bathroom Fixtures › Health Faucets","489","799",,"3.7","9","85","Clicktech Retail Private Ltd",,"Ends in 21 hours 46 minutes...","39"
"B0CQ84FYSZ",,"32510-NW","NEW WARE Round Brass Flush Button for Toilet Cistern Tank | Heavy Duty Tipton Style Push Button | Rust Resistant Fitting",,"Home Improvement › Kitchen & Bath Fixtures › Bathroom Fixtures › Pipe Fittings & Accessories › Flush Valves","469","939",,"3","3","87","Clicktech Retail Private Ltd",,"Ends in 21 hours 43 minutes...","50"
"B0CQ84LG8Q",,"32230-NW",,,,,,,,,,,,,"0"
"B0CQ8D6NRJ",,"32240-NW",,,,,,,,,,,,,"0"
"B0CQBYR9QM",,"32190-NW",,,,,,,,,,,,,"0"
"B0CQBYZ492",,"32120-NW","Unknown Product",,,,,,,,"25",,,"No deal found","0"
"B0CQBZGVMQ",,"32090-NW",,,,,,,,,,,,,"0"
"B0CQC6HYR1",,"32160-NW",,,,,,,,,,,,,"0"
"B0CQC6MVQ7",,"32180-NW",,,,,,,,,,,,,"0"
"B0CQC7P4MP",,"32150-NW","Unknown Product",,,,,,,,"25",,,"No deal found","0"
"B0CQC8GCL8",,"32110-NW","New Ware Jaguar Tap Spindle 35 x 1.5 mm Replacement Disc for Jaguar Continental Type Models Hot and Cold Faucet Valve for Bathroom and Kitchen Marc Type Flush CSC Spindle",,"Home Improvement › Kitchen & Bath Fixtures › Bathroom Fixtures › Health Faucets","799","1999",,,,"77","Clicktech Retail Private Ltd",,"No deal found","60"
"B0CQC9ZND2",,"32140-NW","Unknown Product",,,,,,,,"25",,,"No deal found","0"
"B0CQCB1WLT",,"32100-NW","Unknown Product",,,,,,,,"25",,,"No deal found","0"
"B0CQCQGM21",,"32010-NW",,,,,,,,,,,,,"0"
"B0CQCQMPYR",,"32020-NW",,,,,,,,,,,,,"0"
"B0CQCSQV4Q",,"32000-NW","Unknown Product",,,,,,,,"25",,,"No deal found","0"
"B0CQCWWYB1",,"31930-NW","New Ware Tap Spindle Replacement Disc Inner Cartridge for Jaguar Continental Type Faucets | Hot & Cold Water Valve | Spindle C/S/C 15 mm",,"Home Improvement › Kitchen & Bath Fixtures › Bathroom Fixtures › Health Faucets","309","999",,"3.4","7","84","Clicktech Retail Private Ltd",,"Ends in 22 hours 3 minutes ...","69"
"B0CQCXYK3B",,"31830-NW",,,,,,,,,,,,,"0"
"B0CQCYD2BW",,"31850-NW","New Ware Tap Spindle Replacement Disc for Jaguar Continental Type | Hot & Cold Faucet Valve | Esco Type C/S/C 15 mm",,"Home Improvement › Plumbing › Tap Parts › Tap Valves","409","999",,"4.5","2","86","Clicktech Retail Private Ltd",,"Ends in 22 hours 0 minutes ...","59"
"B0CQCYK4NS",,"31922-NW",,,,,,,,,,,,,"0"
"B0CQF72Q2X",,"31820-NW","New Ware Tap Spindle Replacement Disc 24 x 1.5 mm | Lorret Type Rising Spindle | For Jaguar Continental Type Models",,"Home Improvement › Kitchen & Bath Fixtures › Bathroom Fixtures › Pipe Fittings & Accessories › Angle Valves","339","999",,"4.5","2","78","Clicktech Retail Private Ltd",,"Ends in 22 hours 0 minutes ...","66"
"B0CQF9S29K",,"31670-NW",,,,,,,,,,,,,"0"
"B0CQF9XGX2",,"31700-NW",,,,,,,,,,,,,"0"
"B0CQFBCQKP",,"31790-NW",,,,,,,,,,,,,"0"
"B0CQFBZL38",,"31730-NW",,,,,,,,,,,,,"0"
"B0CQFC289J",,"31800-NW","New Ware Tap Spindle Replacement Disc 32 mm | Compatible with Jaguar Continental Type Models | Hot & Cold Faucet Valve",,"Home Improvement › Kitchen & Bath Fixtures › Bathroom Fixtures › Pipe Fittings & Accessories › Angle Valves","599","1299",,,,"74","Clicktech Retail Private Ltd",,"No deal found","54"
"B0CQFGSX9P",,"31640-NW",,,,,,,,,,,,,"0"
"B0CQFHJ7MK",,"31600-NW",,,,,,,,,,,,,"0"
"B0CQFN795S",,"31580-NW","Unknown Product",,,,,,,,"25",,,"No deal found","0"
"B0CQFPVCFJ",,"24410-Pack of 1","New Ware Wall Flange 1/2 Inch – Stainless Steel 202 Chrome Plated Round Wall Plate for Kitchen Faucets & Bathroom Taps | CP Flange Bottle Trap | Pack of 1",,"Home Improvement › Plumbing › Tap Parts › Flanges","251","499",,"3.4","8","74","Clicktech Retail Private Ltd",,"Ends in 21 hours 53 minutes...","50"
"B0CQFQZVK2",,"24410-Pack of 10",,,,,,,,,,,,,"0"
"B0CQFR86VL",,"24402-Pack of 1","New Ware® Stainless Steel 202 Grade Chrome Plated Wall Flange | 3/4 Inch Round Wall Plate for Kitchen Faucets & Bathroom Taps | Rust-Resistant | Pack of 1",,"Home Improvement › Plumbing › Tap Parts › Flanges","251","499",,"4.6","7","74","Clicktech Retail Private Ltd",,"Ends in 21 hours 41 minutes...","50"
"B0CQFR9LWS",,"24402-Pack of 5",,,,,,,,,,,,,"0"
"B0CQFSCV85",,"24410-Pack of 3","New Ware Stainless Steel 202 Grade Chrome Plated Round Wall Flange 1/2 Inch, CP Flange Bottle Trap Cover Plate for Kitchen Faucets and Bathroom Taps (Pack of 3)",,"Home Improvement › Plumbing › Tap Parts › Flanges",,,,"3.4","8","83","Clicktech Retail Private Ltd",,"Limited Time Deal","0"
"B0CQFT64F8",,"24402-Pack of 3",,,,,,,,,,,,,"0"
"B0CQFXQS18",,"24403-Pack of 3","New Ware Wall Flange Stainless Steel Chrome Plated Round Flange Wall Plate for Kitchen Faucets & Bathroom Taps (CP Flange Round Doom 15mm) (Pack of 3)",,"Home Improvement › Plumbing › Tap Parts › Flanges","251","499",,"4","19","73","Clicktech Retail Private Ltd",,"No deal found","50"
"B0CQFY6MPL",,"24403-Pack of 10","New Ware Stainless Steel CP Wall Flange 15 mm | Chrome Plated Round Wall Plate for Kitchen & Bathroom Taps | Pack of 10",,"Home Improvement › Plumbing › Tap Parts › Flanges","659","1199",,"4","19","84","Clicktech Retail Private Ltd",,"Ends in 21 hours 54 minutes...","45"
"B0CQFYT73V",,"24403-Pack of 5",,,,,,,,,,,,,"0"
"B0CQFZXCTZ",,"24403-Pack of 1","New Ware Stainless Steel CP Wall Flange 15 mm | Chrome Plated Round Wall Plate for Kitchen & Bathroom Taps | Pack of 1",,"Home Improvement › Plumbing › Tap Parts › Flanges","251","499",,"4","19","75","Clicktech Retail Private Ltd",,"Ends in 21 hours 45 minutes...","50"
"B0CQK8RXVW",,"21091-OUTLET",,,,,,,,,,,,,"0"
"B0CQSQ6WWN",,"15120-NW",,,,,,,,,,,,,"0"
"B0CQSVJ9PB",,"15130-NW",,,,,,,,,,,,,"0"
"B0CQSXC49P",,"15140-FBA",,,,,,,,,,,,,"0"
"B0CQSY3FYW",,"17582-Pack of 1",,,,,,,,,,,,,"0"
"B0CQSYFCXB",,"17583-Pack of 1",,,,,,,,,,,,,"0"
"B0CQSZDMP5",,"17587-Pack of 1",,,,,,,,,,,,,"0"
