asin,sku,date,sales,spend,clicks,impressions,orders,conversion_rate,acos,roas,ctr,cpc,conversions,same_sku_sales,same_sku_orders,daily_budget,total_budget,max_spend,avg_spend,total_sales,total_acos,total_units,organic_sales,organic_orders,page_views,ad_sales_perc,tos_is,aov,sessions,buy_box_percentage,browser_sessions,mobile_app_sessions
B09BZMRQV6,"""None""","""2026-03-08""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B09BZMRQV6,"""None""","""2026-03-09""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B09BZMRQV6,"""None""","""2026-03-10""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B09BZMRQV6,"""None""","""2026-03-11""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B09BZMRQV6,"""None""","""2026-03-12""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B09BZMRQV6,"""None""","""2026-03-13""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B09BZMRQV6,"""None""","""2026-03-14""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B09BZMRQV6,"""None""","""2026-03-15""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B09BZMRQV6,"""None""","""2026-03-16""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B09BZMRQV6,"""None""","""2026-03-17""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B09BZMRQV6,"""None""","""2026-03-18""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B09BZMRQV6,"""None""","""2026-03-19""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B09BZMRQV6,"""None""","""2026-03-20""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B09BZMRQV6,"""None""","""2026-03-21""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B09BZMRQV6,"""None""","""2026-03-22""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B09BZMRQV6,"""None""","""2026-03-23""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B09BZMRQV6,"""None""","""2026-03-24""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B09BZMRQV6,"""None""","""2026-03-25""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B09BZMRQV6,"""None""","""2026-03-26""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B09BZMRQV6,"""None""","""2026-03-27""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B09BZMRQV6,"""None""","""2026-03-28""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B09BZMRQV6,"""None""","""2026-03-29""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B09BZMRQV6,"""None""","""2026-03-30""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B09BZMRQV6,"""None""","""2026-03-31""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0D5VNK3S3,"""None""","""2026-03-01""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNK3S3,"""None""","""2026-03-02""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNK3S3,"""None""","""2026-03-03""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNK3S3,"""None""","""2026-03-04""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNK3S3,"""None""","""2026-03-05""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNK3S3,"""None""","""2026-03-06""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNK3S3,"""None""","""2026-03-07""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNK3S3,"""None""","""2026-03-08""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNK3S3,"""None""","""2026-03-09""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNK3S3,"""None""","""2026-03-10""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNK3S3,"""None""","""2026-03-11""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNK3S3,"""None""","""2026-03-12""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNK3S3,"""None""","""2026-03-13""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNK3S3,"""None""","""2026-03-14""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNK3S3,"""None""","""2026-03-15""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNK3S3,"""None""","""2026-03-16""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNK3S3,"""None""","""2026-03-17""",,,,,,,,,,,,,,,,,,0,,0,,,3,,,,0,,0,0
B0D5VNK3S3,"""None""","""2026-03-18""",,,,,,,,,,,,,,,,,,0,,0,,,1,,,,0,,0,0
B0D5VNK3S3,"""None""","""2026-03-19""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNK3S3,"""None""","""2026-03-20""",,,,,,,,,,,,,,,,,,0,,0,,,2,,,,0,,0,0
B0D5VNK3S3,"""None""","""2026-03-21""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNK3S3,"""None""","""2026-03-22""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNK3S3,"""None""","""2026-03-23""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNK3S3,"""None""","""2026-03-24""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNK3S3,"""None""","""2026-03-25""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNK3S3,"""None""","""2026-03-26""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNK3S3,"""None""","""2026-03-27""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNK3S3,"""None""","""2026-03-28""",,,,,,,,,,,,,,,,,,475.24,,1,,,1,,,,0,,0,0
B0D5VNK3S3,"""None""","""2026-03-29""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNK3S3,"""None""","""2026-03-30""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0D5VNK3S3,"""None""","""2026-03-31""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0D5VNW285,"""None""","""2026-03-01""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNW285,"""None""","""2026-03-02""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNW285,"""None""","""2026-03-03""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNW285,"""None""","""2026-03-04""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNW285,"""None""","""2026-03-05""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNW285,"""None""","""2026-03-06""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNW285,"""None""","""2026-03-07""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNW285,"""None""","""2026-03-08""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNW285,"""None""","""2026-03-09""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNW285,"""None""","""2026-03-10""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNW285,"""None""","""2026-03-11""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNW285,"""None""","""2026-03-12""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNW285,"""None""","""2026-03-13""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNW285,"""None""","""2026-03-14""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNW285,"""None""","""2026-03-15""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNW285,"""None""","""2026-03-16""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNW285,"""None""","""2026-03-17""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNW285,"""None""","""2026-03-18""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNW285,"""None""","""2026-03-19""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNW285,"""None""","""2026-03-20""",,,,,,,,,,,,,,,,,,0,,0,,,1,,,,0,,0,0
B0D5VNW285,"""None""","""2026-03-21""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNW285,"""None""","""2026-03-22""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNW285,"""None""","""2026-03-23""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNW285,"""None""","""2026-03-24""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNW285,"""None""","""2026-03-25""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNW285,"""None""","""2026-03-26""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNW285,"""None""","""2026-03-27""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNW285,"""None""","""2026-03-28""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNW285,"""None""","""2026-03-29""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0D5VNW285,"""None""","""2026-03-30""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0D5VNW285,"""None""","""2026-03-31""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0F1TRXHQH,"""None""","""2026-03-01""",,,,,,,,,,,,,,,,,,0,,0,,,1,,,,0,,0,0
B0F1TRXHQH,"""None""","""2026-03-02""",,,,,,,,,,,,,,,,,,0,,0,,,1,,,,0,,0,0
B0F1TRXHQH,"""None""","""2026-03-03""",,,,,,,,,,,,,,,,,,0,,0,,,1,,,,0,,0,0
B0F1TRXHQH,"""None""","""2026-03-04""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0F1TRXHQH,"""None""","""2026-03-05""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0F1TRXHQH,"""None""","""2026-03-06""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0F1TRXHQH,"""None""","""2026-03-07""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0F1TRXHQH,"""None""","""2026-03-08""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0F1TRXHQH,"""None""","""2026-03-09""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0F1TRXHQH,"""None""","""2026-03-10""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0F1TRXHQH,"""None""","""2026-03-11""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0F1TRXHQH,"""None""","""2026-03-12""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0F1TRXHQH,"""None""","""2026-03-13""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0F1TRXHQH,"""None""","""2026-03-14""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0F1TRXHQH,"""None""","""2026-03-15""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0F1TRXHQH,"""None""","""2026-03-16""",,,,,,,,,,,,,,,,,,0,,0,,,1,,,,0,,0,0
B0F1TRXHQH,"""None""","""2026-03-17""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0F1TRXHQH,"""None""","""2026-03-18""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0F1TRXHQH,"""None""","""2026-03-19""",,,,,,,,,,,,,,,,,,0,,0,,,2,,,,0,,0,0
B0F1TRXHQH,"""None""","""2026-03-20""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0F1TRXHQH,"""None""","""2026-03-21""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0F1TRXHQH,"""None""","""2026-03-22""",,,,,,,,,,,,,,,,,,0,,0,,,1,,,,0,,0,0
B0F1TRXHQH,"""None""","""2026-03-23""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0F1TRXHQH,"""None""","""2026-03-24""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0F1TRXHQH,"""None""","""2026-03-25""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0F1TRXHQH,"""None""","""2026-03-26""",,,,,,,,,,,,,,,,,,0,,0,,,1,,,,0,,0,0
B0F1TRXHQH,"""None""","""2026-03-27""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0F1TRXHQH,"""None""","""2026-03-28""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0F1TRXHQH,"""None""","""2026-03-29""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0F1TRXHQH,"""None""","""2026-03-30""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0F1TRXHQH,"""None""","""2026-03-31""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B083RS3CLT,"""None""","""2026-03-01""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B083RS3CLT,"""None""","""2026-03-02""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B083RS3CLT,"""None""","""2026-03-03""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B083RS3CLT,"""None""","""2026-03-04""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B083RS3CLT,"""None""","""2026-03-05""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B083RS3CLT,"""None""","""2026-03-06""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B083RS3CLT,"""None""","""2026-03-07""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B083RS3CLT,"""None""","""2026-03-08""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B083RS3CLT,"""None""","""2026-03-09""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B083RS3CLT,"""None""","""2026-03-10""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B083RS3CLT,"""None""","""2026-03-11""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B083RS3CLT,"""None""","""2026-03-12""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B083RS3CLT,"""None""","""2026-03-13""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B083RS3CLT,"""None""","""2026-03-14""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B083RS3CLT,"""None""","""2026-03-15""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B083RS3CLT,"""None""","""2026-03-16""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B083RS3CLT,"""None""","""2026-03-17""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B083RS3CLT,"""None""","""2026-03-18""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B083RS3CLT,"""None""","""2026-03-19""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B083RS3CLT,"""None""","""2026-03-20""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B083RS3CLT,"""None""","""2026-03-21""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B083RS3CLT,"""None""","""2026-03-22""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B083RS3CLT,"""None""","""2026-03-23""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B083RS3CLT,"""None""","""2026-03-24""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B083RS3CLT,"""None""","""2026-03-25""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B083RS3CLT,"""None""","""2026-03-26""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B083RS3CLT,"""None""","""2026-03-27""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B083RS3CLT,"""None""","""2026-03-28""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B083RS3CLT,"""None""","""2026-03-29""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B083RS3CLT,"""None""","""2026-03-30""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B083RS3CLT,"""None""","""2026-03-31""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWLKP32R,"""None""","""2026-03-01""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0CWLKP32R,"""None""","""2026-03-02""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0CWLKP32R,"""None""","""2026-03-03""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0CWLKP32R,"""None""","""2026-03-04""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0CWLKP32R,"""None""","""2026-03-05""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0CWLKP32R,"""None""","""2026-03-06""",,,,,,,,,,,,,,,,,,0,,0,,,1,,,,0,,0,0
B0CWLKP32R,"""None""","""2026-03-07""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0CWLKP32R,"""None""","""2026-03-08""",,,,,,,,,,,,,,,,,,0,,0,,,2,,,,0,,0,0
B0CWLKP32R,"""None""","""2026-03-09""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0CWLKP32R,"""None""","""2026-03-10""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0CWLKP32R,"""None""","""2026-03-11""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0CWLKP32R,"""None""","""2026-03-12""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0CWLKP32R,"""None""","""2026-03-13""",,,,,,,,,,,,,,,,,,0,,0,,,1,,,,0,,0,0
B0CWLKP32R,"""None""","""2026-03-14""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0CWLKP32R,"""None""","""2026-03-15""",,,,,,,,,,,,,,,,,,0,,0,,,1,,,,0,,0,0
B0CWLKP32R,"""None""","""2026-03-16""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0CWLKP32R,"""None""","""2026-03-17""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0CWLKP32R,"""None""","""2026-03-18""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0CWLKP32R,"""None""","""2026-03-19""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0CWLKP32R,"""None""","""2026-03-20""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0CWLKP32R,"""None""","""2026-03-21""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0CWLKP32R,"""None""","""2026-03-22""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0CWLKP32R,"""None""","""2026-03-23""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0CWLKP32R,"""None""","""2026-03-24""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0CWLKP32R,"""None""","""2026-03-25""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0CWLKP32R,"""None""","""2026-03-26""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0CWLKP32R,"""None""","""2026-03-27""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0CWLKP32R,"""None""","""2026-03-28""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0CWLKP32R,"""None""","""2026-03-29""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0CWLKP32R,"""None""","""2026-03-30""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWLKP32R,"""None""","""2026-03-31""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0DG2YRSG5,"""None""","""2026-03-30""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0DG2YRSG5,"""None""","""2026-03-31""",,,,,,,,,,,,,,,,,,0,,0,,,6,,,,0,,0,0
B0CW3RXDGD,"""None""","""2026-03-30""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CW3RXDGD,"""None""","""2026-03-31""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV5D99L,"""None""","""2026-03-01""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV5D99L,"""None""","""2026-03-02""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV5D99L,"""None""","""2026-03-03""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV5D99L,"""None""","""2026-03-04""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV5D99L,"""None""","""2026-03-05""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV5D99L,"""None""","""2026-03-06""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV5D99L,"""None""","""2026-03-07""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV5D99L,"""None""","""2026-03-08""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV5D99L,"""None""","""2026-03-09""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV5D99L,"""None""","""2026-03-10""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV5D99L,"""None""","""2026-03-11""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV5D99L,"""None""","""2026-03-12""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV5D99L,"""None""","""2026-03-13""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV5D99L,"""None""","""2026-03-14""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV5D99L,"""None""","""2026-03-15""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV5D99L,"""None""","""2026-03-16""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV5D99L,"""None""","""2026-03-17""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV5D99L,"""None""","""2026-03-18""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV5D99L,"""None""","""2026-03-19""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV5D99L,"""None""","""2026-03-20""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV5D99L,"""None""","""2026-03-21""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV5D99L,"""None""","""2026-03-22""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV5D99L,"""None""","""2026-03-23""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV5D99L,"""None""","""2026-03-24""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV5D99L,"""None""","""2026-03-25""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV5D99L,"""None""","""2026-03-26""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV5D99L,"""None""","""2026-03-27""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV5D99L,"""None""","""2026-03-28""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV5D99L,"""None""","""2026-03-29""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV5D99L,"""None""","""2026-03-30""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV5D99L,"""None""","""2026-03-31""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDFM747,"""None""","""2026-03-01""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDFM747,"""None""","""2026-03-02""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDFM747,"""None""","""2026-03-03""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDFM747,"""None""","""2026-03-04""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDFM747,"""None""","""2026-03-05""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDFM747,"""None""","""2026-03-06""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDFM747,"""None""","""2026-03-07""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDFM747,"""None""","""2026-03-08""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDFM747,"""None""","""2026-03-09""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDFM747,"""None""","""2026-03-10""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDFM747,"""None""","""2026-03-11""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDFM747,"""None""","""2026-03-12""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDFM747,"""None""","""2026-03-13""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDFM747,"""None""","""2026-03-14""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDFM747,"""None""","""2026-03-15""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDFM747,"""None""","""2026-03-16""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDFM747,"""None""","""2026-03-17""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDFM747,"""None""","""2026-03-18""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDFM747,"""None""","""2026-03-19""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDFM747,"""None""","""2026-03-20""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDFM747,"""None""","""2026-03-21""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDFM747,"""None""","""2026-03-22""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDFM747,"""None""","""2026-03-23""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDFM747,"""None""","""2026-03-24""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDFM747,"""None""","""2026-03-25""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDFM747,"""None""","""2026-03-26""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDFM747,"""None""","""2026-03-27""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDFM747,"""None""","""2026-03-28""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDFM747,"""None""","""2026-03-29""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
